Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-02 00:00:00-04:00,22.85852982773598,22.956895712648464,22.722333241494063,22.919063568115234,103800,0.0,0.0
2018-07-03 00:00:00-04:00,22.99472491509777,22.99472491509777,22.78286262369253,22.79799461364746,35300,0.0,0.0
2018-07-05 00:00:00-04:00,23.84974479675293,23.887576935921974,22.92662559171086,23.84974479675293,63000,0.0,0.0
2018-07-06 00:00:00-04:00,23.728680890238472,23.880010894395454,23.63788173318137,23.789213180541992,57500,0.0,0.0
2018-07-09 00:00:00-04:00,23.758948335236575,23.84974750001901,23.698416039782874,23.82704734802246,59700,0.0,0.0
2018-07-10 00:00:00-04:00,23.705981943205927,23.74381408536417,23.615182781540945,23.71354866027832,61000,0.0,0.0
2018-07-11 00:00:00-04:00,23.282254999257248,23.38818614781246,23.16119041713596,23.191455841064453,59300,0.0,0.0
2018-07-12 00:00:00-04:00,23.395754242867635,23.45628653749431,23.350355382698567,23.4260196685791,79100,0.0,0.0
2018-07-13 00:00:00-04:00,23.44872025247536,23.509252548217773,23.365487804628128,23.509252548217773,46100,0.0,0.0
2018-07-16 00:00:00-04:00,23.357923471982105,23.46385463300029,23.33522331896228,23.44115447998047,70900,0.0,0.0
2018-07-17 00:00:00-04:00,23.426018922593514,23.7892141219916,23.426018922593514,23.721115112304688,132000,0.0,0.0
2018-07-18 00:00:00-04:00,23.74381288041162,23.819478604091934,23.660581883246557,23.789213180541992,67000,0.0,0.0
2018-07-19 00:00:00-04:00,23.645449914199748,23.75894778514716,23.577350902990556,23.705982208251953,53500,0.0,0.0
2018-07-20 00:00:00-04:00,23.23685542448011,23.456285888432255,23.168757857712716,23.4033203125,54100,0.0,0.0
2018-07-23 00:00:00-04:00,23.524386841017314,23.675718307495117,23.524386841017314,23.675718307495117,32900,0.0,0.0
2018-07-24 00:00:00-04:00,24.228075964361892,24.273476270710365,23.97081333453589,24.023778915405273,70300,0.0,0.0
2018-07-25 00:00:00-04:00,23.69841578432519,24.25834131524091,23.388187593068604,24.19024085998535,72600,0.0,0.0
2018-07-26 00:00:00-04:00,24.462638340032097,24.55343606058983,24.341570864078456,24.409669876098633,74300,0.0,0.0
2018-07-27 00:00:00-04:00,24.296172565810526,24.43237058491114,24.250772263974525,24.31130599975586,63800,0.0,0.0
2018-07-30 00:00:00-04:00,24.409670919870628,24.553437110509353,24.409670919870628,24.447505950927734,41000,0.0,0.0
2018-07-31 00:00:00-04:00,24.538303592044297,24.606402606745185,24.439937707163544,24.47776985168457,176000,0.0,0.0
2018-08-01 00:00:00-04:00,23.970809936523438,24.122139939954863,23.910277646510142,23.970809936523438,205800,0.0,0.0
2018-08-02 00:00:00-04:00,23.751380415709754,23.932977292879194,23.645449264828503,23.902711868286133,63000,0.0,0.0
2018-08-03 00:00:00-04:00,24.175107227077202,24.2356380745643,24.084308069439253,24.18267250061035,41300,0.0,0.0
2018-08-06 00:00:00-04:00,24.39453887939453,24.45506972985069,24.28860483988323,24.39453887939453,36600,0.0,0.0
2018-08-07 00:00:00-04:00,24.818265255965283,24.818265255965283,24.60640293469777,24.65936851501465,35300,0.0,0.0
2018-08-08 00:00:00-04:00,24.719894930848486,24.803127366802663,24.666929360042577,24.772863388061523,70100,0.0,0.0
2018-08-09 00:00:00-04:00,24.856096331349324,24.878797926513666,24.68206616259616,24.689634323120117,36200,0.0,0.0
2018-08-10 00:00:00-04:00,24.038909647262003,24.12214064646576,23.932977054233362,24.046476364135742,77800,0.0,0.0
2018-08-13 00:00:00-04:00,24.144838967292813,24.144838967292813,23.910276534797767,23.948108673095703,65300,0.0,0.0
2018-08-14 00:00:00-04:00,23.66058293751176,23.83461309948834,23.592483927485496,23.758947372436523,105300,0.0,0.0
2018-08-15 00:00:00-04:00,23.297390365796726,23.388188088319307,23.108226760136944,23.327655792236328,80800,0.0,0.0
2018-08-16 00:00:00-04:00,23.509252017875355,23.64545004102425,23.4941185834802,23.524385452270508,130500,0.0,0.0
2018-08-17 00:00:00-04:00,23.342789113103645,23.67571746153664,23.289823534690075,23.645450592041016,91300,0.0,0.0
2018-08-20 00:00:00-04:00,23.675716253581314,23.774080688015907,23.630315951654243,23.721115112304688,449600,0.0,0.0
2018-08-21 00:00:00-04:00,24.152408041098212,24.341570194255485,24.076742313913076,24.25077247619629,101000,0.0,0.0
2018-08-22 00:00:00-04:00,23.925411491363114,24.18267264594213,23.902711341016296,24.13727378845215,84900,0.0,0.0
2018-08-23 00:00:00-04:00,23.660583761356403,23.789215068862227,23.622750174911303,23.653017044067383,70600,0.0,0.0
2018-08-24 00:00:00-04:00,23.751380152547505,23.9102783203125,23.68328114396303,23.9102783203125,42200,0.0,0.0
2018-08-27 00:00:00-04:00,24.379405584183463,24.583702617651795,24.364272149881277,24.56856918334961,56500,0.0,0.0
2018-08-28 00:00:00-04:00,25.045259121820234,25.067960716247725,24.901495827014134,24.9317626953125,64000,0.0,0.0
2018-08-29 00:00:00-04:00,24.674499366141315,24.939327239990234,24.63666722507823,24.939327239990234,68800,0.0,0.0
2018-08-30 00:00:00-04:00,24.856095818917026,24.999862001833062,24.78043153368251,24.840965270996094,52500,0.0,0.0
2018-08-31 00:00:00-04:00,24.59883294344401,24.6593666801062,24.31130635352091,24.424802780151367,68800,0.0,0.0
2018-09-04 00:00:00-04:00,23.819477382397725,23.963242105696303,23.75894509519889,23.948108673095703,33800,0.0,0.0
2018-09-05 00:00:00-04:00,24.046476071218144,24.061608061577616,23.811912180600622,23.917844772338867,54800,0.0,0.0
2018-09-06 00:00:00-04:00,23.804346112763593,23.864879848666355,23.592483809918715,23.721115112304688,54200,0.0,0.0
2018-09-07 00:00:00-04:00,23.615181962950718,23.774080129555507,23.531950964446935,23.60004997253418,57500,0.0,0.0
2018-09-10 00:00:00-04:00,23.864879967590547,23.872445241412393,23.66814965453731,23.758947372436523,67000,0.0,0.0
2018-09-11 00:00:00-04:00,23.547084372004147,23.728681245634572,23.516817504797242,23.68328094482422,105900,0.0,0.0
2018-09-12 00:00:00-04:00,23.56978258302947,23.963243189214342,23.56978258302947,23.834611892700195,84600,0.0,0.0
2018-09-13 00:00:00-04:00,24.40966942720299,24.51560346671429,24.273474292074773,24.39453887939453,131900,0.0,0.0
2018-09-14 00:00:00-04:00,24.39453783168394,24.47776738668564,24.212939515299972,24.35670280456543,125300,0.0,0.0
2018-09-17 00:00:00-04:00,24.341569543052994,24.379404570438933,24.190239535934918,24.228073120117188,87100,0.0,0.0
2018-09-18 00:00:00-04:00,24.394539328011923,24.47020361407545,24.326440315991746,24.409669876098633,43000,0.0,0.0
2018-09-19 00:00:00-04:00,24.485335076484517,24.68963209609066,24.47776691664322,24.64423179626465,45400,0.0,0.0
2018-09-20 00:00:00-04:00,25.31008913826042,25.453852428797603,25.2192914224689,25.446287155151367,76200,0.0,0.0
2018-09-21 00:00:00-04:00,25.476553795436327,25.506820665995264,25.31009178017747,25.370622634887695,109200,0.0,0.0
