Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-02 00:00:00-04:00,8.717433459288037,8.78862783272979,8.63041685662127,8.780717849731445,37892800,0.0,0.0
2018-07-03 00:00:00-04:00,8.780718351721056,8.820270532202285,8.654148809188877,8.69370174407959,16544800,0.0,0.0
2018-07-05 00:00:00-04:00,8.78071905285612,8.812361252413405,8.717434653741552,8.741166114807129,32008500,0.0,0.0
2018-07-06 00:00:00-04:00,8.733254414346725,8.780718085659297,8.638327826131045,8.749075889587402,25646700,0.0,0.0
2018-07-09 00:00:00-04:00,8.78071811370108,8.90728689839286,8.725343704591328,8.859823226928711,23916800,0.0,0.0
2018-07-10 00:00:00-04:00,8.859821083927171,8.907284743910875,8.836089631139961,8.899374008178711,21231500,0.0,0.0
2018-07-11 00:00:00-04:00,8.82027005500519,8.836091529869291,8.741164943913018,8.756985664367676,30030100,0.0,0.0
2018-07-12 00:00:00-04:00,8.78071905285612,8.812361252413405,8.701613176758137,8.741166114807129,27025200,0.0,0.0
2018-07-13 00:00:00-04:00,8.717435881396662,8.741167345804284,8.630419254552635,8.685792922973633,36561500,0.0,0.0
2018-07-16 00:00:00-04:00,8.662059521880375,8.677880997554483,8.51175927502376,8.582954406738281,46156800,0.0,0.0
2018-07-17 00:00:00-04:00,8.543401264467931,8.62250637768879,8.543401264467931,8.590864181518555,37584300,0.0,0.0
2018-07-18 00:00:00-04:00,8.582954189109667,8.622506368473092,8.55131199297325,8.598774909973145,36420000,0.0,0.0
2018-07-19 00:00:00-04:00,8.61459663200651,8.622506615460093,8.519670040878138,8.559222221374512,40308800,0.0,0.0
2018-07-20 00:00:00-04:00,8.567243621306638,8.599330644550614,8.43087358126599,8.470982551574707,41531200,0.15,0.0
2018-07-23 00:00:00-04:00,8.47098253823884,8.479003720275973,8.358677574554232,8.398786544799805,34942000,0.0,0.0
2018-07-24 00:00:00-04:00,8.430873752911634,8.61537394906703,8.422851805683575,8.47900390625,47303000,0.0,0.0
2018-07-25 00:00:00-04:00,8.278460285590382,8.47900438758639,8.118025156996584,8.438896179199219,92497700,0.0,0.0
2018-07-26 00:00:00-04:00,8.13406821307848,8.150111341774988,7.893415162511196,7.933524131774902,103893000,0.0,0.0
