Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-02 00:00:00-04:00,35.92369180690804,36.36492401813717,35.62034268922444,36.30976867675781,8608100,0.0,0.0
2018-07-03 00:00:00-04:00,36.50280239013075,36.60391874961279,35.776606268942906,35.82257080078125,4975800,0.0,0.0
2018-07-05 00:00:00-04:00,36.41088451829767,36.76938546553029,36.04318926100162,36.28219223022461,8351400,0.0,0.0
2018-07-06 00:00:00-04:00,36.199459448747355,36.26380559007506,35.57437964161964,35.99722671508789,7897100,0.0,0.0
2018-07-09 00:00:00-04:00,36.19946164411453,36.769386147553064,35.8961125252283,36.53957748413086,8149000,0.0,0.0
2018-07-10 00:00:00-04:00,36.62231076966249,37.054352202915155,36.401692897664795,36.85211944580078,10140100,0.0,0.0
2018-07-11 00:00:00-04:00,36.30977079881218,36.484424130151226,36.01561597413478,36.12592315673828,8840000,0.0,0.0
2018-07-12 00:00:00-04:00,36.40168464107549,36.43845486250195,35.85933614813992,36.09833908081055,8250300,0.0,0.0
2018-07-13 00:00:00-04:00,35.95126359896634,36.227033261015336,35.78580110041665,36.18107223510742,5144500,0.0,0.0
2018-07-16 00:00:00-04:00,36.13512050396571,36.40169592544141,36.00642468907798,36.36492919921875,7466400,0.0,0.0
2018-07-17 00:00:00-04:00,36.30975819221272,37.228992576825696,36.30056739127098,36.79695129394531,8806100,0.0,0.0
2018-07-18 00:00:00-04:00,36.824540092063465,37.035963633598456,36.36492278265649,36.64988327026367,9180900,0.0,0.0
2018-07-19 00:00:00-04:00,36.38331420274118,36.59473778092569,36.01561888883624,36.1351203918457,6778700,0.0,0.0
2018-07-20 00:00:00-04:00,35.91449302216113,36.23622370695185,35.721454611286696,36.21784210205078,10949600,0.0,0.0
2018-07-23 00:00:00-04:00,36.03399294661491,36.199455436432636,35.80418432260155,36.09833908081055,7687700,0.0,0.0
2018-07-24 00:00:00-04:00,36.64988277133828,36.750999139087575,36.08914910043892,36.2913818359375,10760100,0.0,0.0
